video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
F4Y3Pkn95GI,MrBeast,"I Ate A $70,000 Golden Pizza",,2020-02-29 21:00:22+00:00,253187249.0,4354566.0,,113505.0,PT12M56S,hd,True,Saturday,776.0,0
KSKJKLmAqpI,MrBeast,"Lamborghini Race, Winner Keeps Lamborghini",,2020-02-08 21:00:02+00:00,137789963.0,2688071.0,,56715.0,PT14M48S,hd,True,Saturday,888.0,0
IYVjOfoU3uI,MrBeast,I Gave My Credit Card To Random People,,2020-02-01 21:00:01+00:00,186669677.0,4011393.0,,100127.0,PT16M48S,hd,True,Saturday,1008.0,0
oI6aXhowFDY,MrBeast,I Went Back To Boy Scouts For A Day,,2020-01-25 21:00:01+00:00,122725443.0,2280524.0,,47096.0,PT13M38S,hd,True,Saturday,818.0,0
LdMx2U5tby0,MrBeast,"$60,000 Extreme Hide And Seek - Challenge",,2020-01-17 21:00:01+00:00,159936228.0,2865596.0,,51727.0,PT17M59S,hd,True,Friday,1079.0,0
fY-LA3YaZ_M,MrBeast,"How I Gained 15,000,000 Subscribers In 1 Year",,2020-01-03 21:10:01+00:00,19368326.0,900474.0,,41605.0,PT6M34S,hd,True,Friday,394.0,0
0hVZOJCYBBM,MrBeast,Important Youtube Announcement (please watch),,2019-12-28 21:00:06+00:00,37620705.0,2444520.0,,130425.0,PT2M35S,hd,True,Saturday,155.0,0
Z9WQy9jEY8M,MrBeast,"Giving 10,000 Presents To Kids For Christmas",,2019-12-23 21:00:04+00:00,75922279.0,3113786.0,,174863.0,PT13M48S,hd,True,Monday,828.0,0
bs0SWXbty18,MrBeast,"Spending $1,000,000 In 24 Hours",,2019-12-21 21:00:01+00:00,187670449.0,4653568.0,,129568.0,PT15M10S,hd,True,Saturday,910.0,0
yeqARWqjkps,MrBeast,"Last To Take Hand Off $1,000,000 Keeps It",,2019-12-19 21:00:12+00:00,139309324.0,3392552.0,,302200.0,PT15M25S,hd,True,Thursday,925.0,0
wMuYiLby3-s,MrBeast,"Last To Stop Riding Bike Wins $1,000,000 (Part 4)",,2019-12-14 20:59:57+00:00,64989351.0,1480629.0,,93506.0,PT11M45S,hd,True,Saturday,705.0,0
NbaWrbJDr48,MrBeast,"Last To Leave Toilet Wins $1,000,000 (Part 3)",,2019-12-07 21:11:07+00:00,98508358.0,1923428.0,,50307.0,PT15M46S,hd,True,Saturday,946.0,0
sfv1QaRzJg8,MrBeast,I Ordered Pizza And Tipped The House,,2019-12-05 21:00:02+00:00,138742724.0,4265045.0,,107675.0,PT12M50S,hd,True,Thursday,770.0,0
RwnN2FVaHmw,MrBeast,"Last to Stop Swinging Wins $1,000,000 (Part 2)",,2019-11-30 21:00:03+00:00,130223201.0,2301622.0,,82873.0,PT13M3S,hd,True,Saturday,783.0,0
X1jMMFOqxEw,MrBeast,"$50,000 Game Of Extreme Hide And Seek - Challenge",,2019-11-28 21:00:01+00:00,158012912.0,3064261.0,,52405.0,PT13M48S,hd,True,Thursday,828.0,0
ORUX1lHbOa8,MrBeast,I Opened A FREE BANK,,2019-11-23 21:00:17+00:00,119477425.0,2970901.0,,96581.0,PT10M52S,hd,True,Saturday,652.0,0
LU_xVr4b2qM,MrBeast,"Going Around A Ferris Wheel 1,000 Times Straight",,2019-11-16 21:00:47+00:00,119012104.0,2537378.0,,51005.0,PT12M56S,hd,True,Saturday,776.0,0
tQ4m4zD7BBA,MrBeast,"Last To Fall Wins $1,000,000 (Part 1)",,2019-11-14 21:00:31+00:00,158196074.0,3099765.0,,57565.0,PT16M57S,hd,True,Thursday,1017.0,0
D9lVNzyhYnc,MrBeast,Surviving 24 Hours Straight In The Bermuda Triangle,,2019-11-09 21:00:55+00:00,233150846.0,4233722.0,,101486.0,PT11M41S,hd,True,Saturday,701.0,0
jokVbbLqV_E,MrBeast,"I Spent $100,000 On Lottery Tickets And Won!",,2019-10-31 20:00:02+00:00,54263218.0,1381978.0,,30793.0,PT15M10S,hd,True,Thursday,910.0,0
HPJKxAhLw5I,MrBeast,"Planting 20,000,000 Trees, My Biggest Project Ever!",,2019-10-25 19:01:01+00:00,103650016.0,4450295.0,,166919.0,PT7M23S,hd,True,Friday,443.0,0
Ims5p6wjW9s,MrBeast,"Last To Take Hand Off Boat, Keeps It",,2019-10-19 20:06:01+00:00,128280609.0,2113846.0,,59113.0,PT16M48S,hd,True,Saturday,1008.0,0
anFxsa5jXrE,MrBeast,"I Searched 100 Dumpsters, Here's What I Found",,2019-10-12 20:10:01+00:00,197768296.0,2980479.0,,60445.0,PT17M9S,hd,True,Saturday,1029.0,0
QxGVgXf_LNk,MrBeast,"Going Through The Same Drive Thru 1,000 Times",,2019-10-05 20:00:08+00:00,274688505.0,4967914.0,,134500.0,PT15M38S,hd,True,Saturday,938.0,0
al6130OD1Ck,MrBeast,"Donating $100,000 To Random Streamers",,2019-09-28 20:29:58+00:00,62962332.0,1858181.0,,44294.0,PT14M46S,hd,True,Saturday,886.0,0
d1010B3sKNQ,MrBeast,Surviving 24 Hours Straight In A Rain Forest,,2019-09-21 21:00:00+00:00,133534021.0,2617902.0,,74544.0,PT13M9S,hd,True,Saturday,789.0,0
NS3hse9ezik,MrBeast,"Last To Leave Ramen Noodle Pool Wins $20,000",,2019-09-13 20:00:05+00:00,74206113.0,1565368.0,,45038.0,PT14M32S,hd,True,Friday,872.0,0
npDey6_9YRs,MrBeast,"Anything You Can Carry, I'll Pay For #2",,2019-09-06 20:00:00+00:00,76718589.0,1613067.0,,34202.0,PT13M59S,hd,True,Friday,839.0,0
0NGWT9COcEI,MrBeast,"I Gave My Brother 24 Hours To Spend $100,000",,2019-08-31 20:00:01+00:00,101121041.0,2512446.0,,58081.0,PT13M8S,hd,True,Saturday,788.0,0
3LLnjRLrvLU,MrBeast,I Opened A Free Car Dealership,,2019-08-29 20:00:00+00:00,141037712.0,3457833.0,,140119.0,PT16M39S,hd,True,Thursday,999.0,0
bTrV5v7GLcQ,MrBeast,"Last To Leave Pool Of $20,000 Keeps It",,2019-08-24 20:00:01+00:00,174842036.0,3271438.0,,83637.0,PT16M39S,hd,True,Saturday,999.0,0
lBYC4_Lccjw,MrBeast,Surviving 24 Hours On A Deserted Island,,2019-08-22 20:00:07+00:00,192052787.0,3517491.0,,80745.0,PT13M52S,hd,True,Thursday,832.0,0
gL6iSCSHjco,MrBeast,"Last To Leave Roller Coaster Wins $20,000 - Challenge",,2019-08-17 20:00:00+00:00,155716911.0,3002477.0,,68556.0,PT15M7S,hd,True,Saturday,907.0,0
UQtltNZ_pjs,MrBeast,I Won Every Prize At A Theme Park,,2019-08-15 19:59:59+00:00,173694636.0,2976926.0,,69504.0,PT13M22S,hd,True,Thursday,802.0,0
0DaMUhgcAqo,MrBeast,Destroying My Friend's Car And Surprising Him With A New One,,2019-08-10 20:00:00+00:00,110379414.0,2823834.0,,63118.0,PT14M53S,hd,True,Saturday,893.0,0
TOcGSwJBPMQ,MrBeast,I Spent 24 Hours Straight At Area 51,,2019-08-02 21:00:01+00:00,168892289.0,3789483.0,,101465.0,PT15M19S,hd,True,Friday,919.0,0
ws694xrKopA,MrBeast,"Can 50,000 Magnets Catch A Cannon Ball?",,2019-07-20 20:00:02+00:00,127227618.0,2181972.0,,47548.0,PT9M29S,hd,True,Saturday,569.0,0
UtnsWzaoRtg,MrBeast,World's Largest Game Of Dodgeball,,2019-07-12 20:05:00+00:00,84983432.0,1663056.0,,58081.0,PT11M17S,hd,True,Friday,677.0,0
6wsFjjhZPJI,MrBeast,"Last To Leave Revolving Door Wins $50,000",,2019-07-02 20:00:01+00:00,157744788.0,3603166.0,,183814.0,PT13M44S,hd,True,Tuesday,824.0,0
Rmf6T_Ewt38,MrBeast,Tipping Waitresses With Real Gold Bars,,2019-06-21 20:00:01+00:00,69677045.0,1819932.0,,86637.0,PT12M7S,hd,True,Friday,727.0,0
n6qc4LHN2KQ,MrBeast,I Opened The World's First FREE Store,,2019-06-15 20:00:00+00:00,90965562.0,2331359.0,,77785.0,PT14M51S,hd,True,Saturday,891.0,0
2eFSU7TFOnk,MrBeast,Spending 24 Hours On Top Of A Mountain,,2019-06-13 20:00:01+00:00,200277346.0,3815106.0,,118430.0,PT15M24S,hd,True,Thursday,924.0,0
RCvnytndd9c,MrBeast,"Last To Leave VR Wins $20,000",,2019-06-08 20:00:01+00:00,157369725.0,3228650.0,,96462.0,PT14M18S,hd,True,Saturday,858.0,0
AA-VpIj8F5Y,MrBeast,"Last To Stop Running Wins $20,000",,2019-06-06 20:00:00+00:00,116238010.0,2336346.0,,67767.0,PT14M58S,hd,True,Thursday,898.0,0
fWcSBWadolA,MrBeast,"Paying People $10,000 To Eat Ghost Pepper","['fun', 'funny', 'challenge', 'comedy', 'family friendly', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'tirck', 'tricks', 'slime', 'life hacks', 'life hack']",2019-06-01 20:05:01+00:00,40529470.0,1124908.0,,35925.0,PT14M46S,hd,True,Saturday,886.0,0
YyhKdOCwD7s,MrBeast,24 Hours In The Most Haunted Place On Earth,"['fun', 'funny', 'challenge', 'comedy', 'family friendly', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hacks', 'life hack']",2019-05-30 20:07:01+00:00,136769684.0,3012164.0,,142168.0,PT15M7S,hd,True,Thursday,907.0,0
ha4tRQwKIUg,MrBeast,I Bought Everything In A Store - Challenge,"['fun', 'funny', 'challenge', 'comedy', 'family friendly', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hacks', 'life hack']",2019-05-18 20:05:02+00:00,154187503.0,4291273.0,,184470.0,PT16M56S,hd,True,Saturday,1016.0,0
xRwy_rKc7gI,MrBeast,World's Largest Bowl Of Cereal,"['fun', 'funny', 'challenge', 'comedy', 'family friendly', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2019-05-15 21:05:01+00:00,218494403.0,3224174.0,,88006.0,PT15M42S,hd,True,Wednesday,942.0,0
H1WBdh56Vq4,MrBeast,Spending 24 Hours In A City With No Laws,,2019-05-07 21:00:01+00:00,170573946.0,2894448.0,,69120.0,PT14M29S,hd,True,Tuesday,869.0,0
xhIYirjB4Yc,MrBeast,"Giving $10,000 To Random People And Saying Nothing",,2019-04-30 20:00:06+00:00,80959150.0,1834639.0,,51315.0,PT15M59S,hd,True,Tuesday,959.0,0
HfJMs4mrSJM,MrBeast,Molten Lava Vs Giant Ice Block Experiment,,2019-04-27 20:00:02+00:00,97387533.0,1850003.0,,43398.0,PT7M38S,hd,True,Saturday,458.0,0
tYHTVjfShOA,MrBeast,"Anything You Can Carry, I'll Pay For Challenge",,2019-04-20 20:00:03+00:00,89973078.0,1765408.0,,92533.0,PT15M9S,hd,True,Saturday,909.0,0
JTQcIR2ZxU4,MrBeast,Homeless Man Buys A Lamborghini,,2019-04-18 20:05:00+00:00,174652101.0,4058844.0,,80873.0,PT14M20S,hd,True,Thursday,860.0,0
xpNeg0hPZIs,MrBeast,Playing Battleship With Real Ships,,2019-04-06 20:05:58+00:00,38032038.0,1016360.0,,35631.0,PT15M32S,hd,True,Saturday,932.0,0
9yrdFAJUSaU,MrBeast,"Donating $100,000 To Shroud In Real Life",,2019-04-04 21:05:59+00:00,32228034.0,881403.0,,21014.0,PT14M14S,hd,True,Thursday,854.0,0
i2O6GMpNWGo,MrBeast,"Last To Leave The Tesla, Keeps It Challenge","['challenge', 'fun', 'funny', 'comedy', 'family friendly', 'kids', 'funny videos', 'videos', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'trick', 'tricks', 'slime', '24 hours']",2019-03-29 21:05:00+00:00,114345620.0,2018095.0,,46052.0,PT18M29S,hd,True,Friday,1109.0,0
Y6jC6VaO3j0,MrBeast,"Donating $100,000 To Streamers With 0 Viewers",,2019-03-24 20:00:04+00:00,98108369.0,3344439.0,,75704.0,PT14M37S,hd,True,Sunday,877.0,0
Ooke4YZv8Ts,MrBeast,Surviving 24 Hours Straight In A Desert,,2019-03-16 20:05:00+00:00,157453889.0,3088514.0,,97164.0,PT14M4S,hd,True,Saturday,844.0,0
ZV7rU6lnAKQ,MrBeast,"$200,000 Youtuber Battle Royale",,2019-03-12 22:00:00+00:00,48592463.0,1661364.0,,143643.0,PT13M36S,hd,True,Tuesday,816.0,0
iUzi5JmJNWc,MrBeast,Surprising Strangers With 100 Zombies - Experiment,"['funny', 'fun', 'prank', 'challenge', 'comedy', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2019-03-03 22:04:59+00:00,60625654.0,1796913.0,,57174.0,PT9M49S,hd,True,Sunday,589.0,0
9cCpZl8euLI,MrBeast,I Gave A Homeless Man A Home,,2019-02-28 22:06:00+00:00,81727625.0,2191279.0,,114017.0,PT13M26S,hd,True,Thursday,806.0,0
I046_n20d3s,MrBeast,Standing Still For 24 Hours Straight - Statue Challenge,,2019-02-22 22:05:59+00:00,116468331.0,1965489.0,,38124.0,PT18M16S,hd,True,Friday,1096.0,0
2nd73lyvq4w,MrBeast,Giant Monopoly Game With Real Money,,2019-02-15 22:05:00+00:00,115614156.0,2380894.0,,69895.0,PT14M55S,hd,True,Friday,895.0,0
nuM0Z4a7kMs,MrBeast,I Spent 24 Hours Straight In Insane Asylum,"['funny', 'fun', 'challenge', 'comedy', 'family friendly', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2019-02-10 21:05:00+00:00,118382698.0,2323677.0,,136458.0,PT15M56S,hd,True,Sunday,956.0,0
qPBtTPJHS0Q,MrBeast,I Advertised Pewdiepie At The Super Bowl,,2019-02-04 22:00:01+00:00,44919626.0,1258476.0,,66189.0,PT12M45S,hd,True,Monday,765.0,0
A-vX1AGBGsc,MrBeast,I Went Back To 1st Grade For A Day,,2019-01-31 22:05:00+00:00,212974732.0,3443424.0,,145177.0,PT17M46S,hd,True,Thursday,1066.0,0
IiW2smvEcBM,MrBeast,I Opened The World’s Cheapest Store,,2019-01-26 21:05:00+00:00,41401752.0,1151387.0,,84472.0,PT15M19S,hd,True,Saturday,919.0,0
q6Qw8mUVTrE,MrBeast,I Put 10 Million Legos in Friend's House,,2019-01-18 22:04:59+00:00,104483071.0,1647600.0,,63804.0,PT15M17S,hd,True,Friday,917.0,0
dBxOYE2j55U,MrBeast,Make This Video The Most Liked Video On Youtube,,2019-01-16 22:05:01+00:00,150816727.0,30148904.0,,318503.0,PT13M11S,hd,True,Wednesday,791.0,0
984NGLLYDUg,MrBeast,"20,000 Magnets Vs A Car",,2019-01-14 22:05:00+00:00,34088079.0,774040.0,,24271.0,PT12M3S,hd,True,Monday,723.0,0
7zi0bi-RDj4,MrBeast,"Eating A $10,000 Golden Steak (24k Gold)",,2019-01-11 22:05:00+00:00,150292567.0,2376631.0,,91684.0,PT16M30S,hd,True,Friday,990.0,0
XaxhLbxZ13k,MrBeast,Last To Take Hand Off House Keeps It!,"['funny', 'fun', 'challenge', 'comedy', 'family friendly', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2019-01-08 21:05:00+00:00,89309698.0,1621379.0,,45094.0,PT17M30S,hd,True,Tuesday,1050.0,0
L8nh1wuXTbI,MrBeast,"I Gave Him One Hour To Spend $100,000!",,2019-01-01 21:05:01+00:00,79262472.0,1598240.0,,69692.0,PT13M45S,hd,True,Tuesday,825.0,0
9-HphHIJS9c,MrBeast,"How I Gave Away $1,000,000",,2018-12-25 21:05:01+00:00,14486222.0,492281.0,,34502.0,PT15M14S,hd,True,Tuesday,914.0,0
rPXmbM2UEbU,MrBeast,"Giving $100,000 To A Homeless Person",,2018-12-23 21:00:01+00:00,31357675.0,1031319.0,,71926.0,PT14M44S,hd,True,Sunday,884.0,0
sESRuTyfsEk,MrBeast,I Spent 24 Hours Straight In Prison - Challenge,,2018-12-19 21:05:02+00:00,116929128.0,2112825.0,,76141.0,PT14M52S,hd,True,Wednesday,892.0,0
QapO3maXd9k,MrBeast,Donating $10000 To Pewdiepie,,2018-12-16 21:05:02+00:00,47127878.0,1740485.0,,50589.0,PT15M15S,hd,True,Sunday,915.0,0
71VpdDb8e6U,MrBeast,"Last Youtuber To Leave Wins $100,000 - Challenge",,2018-12-12 21:00:02+00:00,102660981.0,2142416.0,,97429.0,PT24M39S,hd,True,Wednesday,1479.0,0
Su34c5Z8DW4,MrBeast,I Put Millions Of Pennies In My Friends Backyard,,2018-12-08 21:05:02+00:00,159697289.0,2600660.0,,64573.0,PT14M41S,hd,True,Saturday,881.0,0
e5DqdX-7_g4,MrBeast,Surprising TFue With A Fortnite Battle Bus In Real Life,,2018-12-07 22:11:00+00:00,101566238.0,1895347.0,,64439.0,PT14M25S,hd,True,Friday,865.0,0
9vB-48kHbBU,MrBeast,I Built A Giant House Using Only Legos,,2018-12-02 20:05:01+00:00,64573002.0,1046254.0,,50027.0,PT13M49S,hd,True,Sunday,829.0,0
3ix_gbcubTo,MrBeast,"Last To Leave Slime Pit Wins $20,000 - Challenge",,2018-11-30 21:11:01+00:00,138650050.0,2330502.0,,73832.0,PT18M8S,hd,True,Friday,1088.0,0
mGIpOtncmSM,MrBeast,"Saying Pewdiepie 100,000 Times",,2018-11-25 21:07:01+00:00,25936359.0,1685071.0,,171692.0,PT11H48M40S,hd,False,Sunday,42520.0,0
VqnQ-0q2gb4,MrBeast,Destroyed Friend's House And Bought Him A New One,,2018-11-24 21:06:01+00:00,43501125.0,1136395.0,,69521.0,PT14M38S,hd,True,Saturday,878.0,0
3TflpIllQHY,MrBeast,I Put 100 Million Orbeez In My Friend's Backyard,,2018-11-22 21:08:01+00:00,214739606.0,5019030.0,,139317.0,PT14M45S,hd,True,Thursday,885.0,0
1SwVSTKFCsc,MrBeast,"Spending $40,000 In One Hour Challenge","['funny', 'fun', 'challenge', 'comedy', 'family friendly', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2018-11-17 21:06:02+00:00,44469650.0,935960.0,,55798.0,PT14M3S,hd,True,Saturday,843.0,0
ZPuEUe_8SRM,MrBeast,"Giving My 10,000,000th Subscriber 10,000,000 ___",,2018-11-13 21:05:04+00:00,29488908.0,813859.0,,33056.0,PT18M19S,hd,True,Tuesday,1099.0,0
gKVZz4kcuns,MrBeast,"$10,000 Games Of Rock Paper Scissors",,2018-11-04 21:05:02+00:00,18502611.0,516001.0,,25649.0,PT13M7S,hd,True,Sunday,787.0,0
nywT2SenPIo,MrBeast,"Last To Remove Hand, Gets Lamborghini Challenge","['funny', 'fun', 'challenge', 'comedy', 'family friendly', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2018-11-02 20:05:01+00:00,93051571.0,1685102.0,,75220.0,PT19M47S,hd,True,Friday,1187.0,0
xBP9EUQIkNs,MrBeast,"You Pick The Right Cup, You Win $100,000!","['funny', 'fun', 'challenge', 'comedy', 'family friendly', 'kids', 'funny videos', 'video', '2019', 'new', 'vlog', 'prank', 'pranks', 'experiment', 'real life', 'trick', 'tricks', 'slime', 'life hack', 'life hacks']",2018-10-28 20:06:01+00:00,36175583.0,982347.0,,36224.0,PT17M35S,hd,True,Sunday,1055.0,0
qZNxvnQv0h4,MrBeast,I Bought Every Billboard In My City For This,,2018-10-26 21:06:02+00:00,38693880.0,1328591.0,,109160.0,PT15M31S,hd,True,Friday,931.0,0
uE6gud1voDs,MrBeast,"Ordering Water Then Tipping $30,000",,2018-10-23 20:11:02+00:00,44241803.0,1179786.0,,47488.0,PT11M45S,hd,True,Tuesday,705.0,0
f0M64XpmTz8,MrBeast,"I Spent $50,000 On Lottery Tickets And Won ____",,2018-10-19 21:05:02+00:00,31197851.0,750576.0,,34151.0,PT16M54S,hd,True,Friday,1014.0,0
Gz3yak1cl-8,MrBeast,"Last To Leave Circle Wins $10,000 - Challenge",,2018-10-12 22:05:04+00:00,94127694.0,1627652.0,,60313.0,PT16M36S,hd,True,Friday,996.0,0
9GD6hbqu2oM,MrBeast,I Spent 24 Hours Straight In Slime,"['slime', 'diy', 'slime challenge', 'diy slime', '24 hour', '24 hour challenge', 'life hacks', 'life hack', 'how to make', 'how to', 'experiment', 'experiments', 'simple', 'simple life hacks', 'awesome life hacks', 'awesome', 'giant', 'challenge', 'hacks', 'impossible', 'viral', 'real life']",2018-10-09 20:05:02+00:00,43010225.0,936964.0,,34198.0,PT14M38S,hd,True,Tuesday,878.0,0
GUWGsIVEMSQ,MrBeast,"Surprising Tfue With $10,000 Live - Fortnite","['Fortnite', 'ninja', 'tfue', 'fortnite moments', 'battle royale', 'fortnite funny moments', 'twitch', 'fortnite funny', 'game', 'fortnite gameplay', 'kid friendly', 'fortnite new', 'myth', 'gaming']",2018-10-04 20:07:01+00:00,73558636.0,1533672.0,,48062.0,PT15M23S,hd,True,Thursday,923.0,0
wDqJZ_2ZA3A,MrBeast,"I Spent $30,000 On Lottery Tickets And Won ____",,2018-09-28 21:05:00+00:00,17229431.0,426994.0,,22608.0,PT17M32S,hd,True,Friday,1052.0,0
RywkkwO78m8,MrBeast,Flat Earth PROVEN By Independent Research,,2018-09-22 20:05:01+00:00,28417525.0,801624.0,,138524.0,PT11M52S,hd,True,Saturday,712.0,0
P4qWhSZ7_WA,MrBeast,Things That SHOULDN'T Be Sold On Amazon,"['amazon mystery', 'amazon mystery box', 'unboxing', 'opening', 'review', 'iphone', 'iphone unboxing', 'water', '24 hours', 'car', 'diy', 'life hack', 'gaint', 'experiment', 'slime']",2018-09-21 22:06:01+00:00,148844285.0,2295719.0,,56932.0,PT14M6S,hd,True,Friday,846.0,0
UlUcwJc5nBs,MrBeast,"Surprising My 8,000,000th Subscriber With 8,000,000 ___","['youtuber', 'funny', 'clip', 'clips', 'prank', 'funny pranks', 'funniest', 'mystery', 'top 5', 'top5', 'irl', 'cool', 'viral', 'laugh', 'top10', 'top 10', 'trick shot', 'trick', 'best pranks', 'weird', 'best', 'compilation', 'wrong', 'extreme', '24 hour', 'funny video', 'strange', 'hidden', 'in real life', 'water', '5 minute crafts']",2018-09-19 20:05:01+00:00,36740109.0,578861.0,,18947.0,PT18M52S,hd,True,Wednesday,1132.0,0
qAW6CE7_bFM,MrBeast,"I Donated $25,000 To Random Kids Streaming Fortnite","['ninja', 'fortnite', 'myth', 'battle royale', 'fortnite battle royale', 'funny moments', 'twitch', 'donation', 'funny', 'gaming', 'fortnite funny moments', 'fortnite gameplay', 'fortnite funny', 'game', 'fortnite daily moments', 'fortnite best moments', 'multiplayer', 'fortnite moments', 'fortnite daily', 'fortnite new', 'no swearing', 'fortnite funny fails', 'fortnite wtf', 'best', 'fortnite battle royale funny moments', 'fortnite update', 'fortnite tips']",2018-09-14 20:09:01+00:00,64241566.0,1311960.0,,40264.0,PT17M37S,hd,True,Friday,1057.0,0
tBEBc4KQVsU,MrBeast,I Hope This Magic Trick Works,"['magic tricks', 'magic trick', 'experiment', 'water', '24 hours', 'giant', 'in real life', 'diy', 'life hacks', 'fortnite', 'ninja']",2018-09-11 21:13:59+00:00,43410654.0,726579.0,,19601.0,PT16M22S,hd,True,Tuesday,982.0,0
q0OK-zHnvnA,MrBeast,Can A Glowing 1000 Degree Sword Slice A Car In Half?,"['1000 degree', '1000 degree ball', '1000 degree knife', 'hot knife', '1000 degree hot knife', 'Giant', 'Giant DIY', 'Satisfying', 'life hacks', 'diy ideas', 'hacks', 'simple life hacks', 'easy life hacks', 'how to', 'simple', 'lifehacks', 'diy', 'life hack', 'viral', 'experiments', 'satisfying diy', 'very satisfying', 'diy hacks', 'diy life hacks', 'how to make', 'diy activities', 'viral video', 'diy experiments']",2018-09-06 21:09:00+00:00,69664269.0,1150711.0,,38901.0,PT10M13S,hd,True,Thursday,613.0,0
bFZdU9dr4OM,MrBeast,Rocket League In Real Life!,"['experiment', 'car', 'soccer', 'water', 'waterslide', 'giant', 'ball', 'life hacks', 'hacks']",2018-09-01 21:08:58+00:00,28663551.0,547803.0,,16713.0,PT12M55S,hd,True,Saturday,775.0,0
nd-bwvNB7YA,MrBeast,Destroying My Friend's Car And Surprising Him With A New One - Slime,"['Slime', 'car', 'cars', 'real food', 'how to', 'experiment', 'real life', 'in real life', 'trick', 'trick shot', 'giant', 'experiments', 'hacks', 'life hack', 'life hacks', 'how-to']",2018-08-28 22:08:59+00:00,116044737.0,2449247.0,,68219.0,PT16M11S,hd,True,Tuesday,971.0,0
6_im_hGxGRk,MrBeast,Spending 24 Hours Straight Under Water Challenge,"['24 hours', 'Water', 'water slide', 'slide', '24 hour', '24 hour challenge', 'water challenge', 'experiment', 'experiments']",2018-08-24 22:09:00+00:00,141378270.0,3532756.0,,109003.0,PT15M11S,hd,True,Friday,911.0,0
b91vrgVY-ZQ,MrBeast,"Attempting The Impossible Maze - $10,000 Challenge",,2018-08-15 21:08:59+00:00,56753976.0,1020489.0,,33132.0,PT19M47S,hd,True,Wednesday,1187.0,0
52ubXjlVzUY,MrBeast,"Donating $100,000 To A Random Fortnite Streamer",,2018-08-05 22:00:00+00:00,52498296.0,1107422.0,,51298.0,PT23M2S,hd,True,Sunday,1382.0,0
XHb7g6yuGgE,MrBeast,Moving 10 Pounds Using ONLY Sound,,2018-08-02 21:09:00+00:00,45304739.0,1216782.0,,51161.0,PT13M46S,hd,True,Thursday,826.0,0
rH1D_3G56DY,MrBeast,Returning Destroyed Rental Cars Prank,"['car', 'prank', 'giant', 'experiment', '5 minute crafts', 'how to', 'diy', 'water']",2018-07-27 21:09:00+00:00,36927773.0,620190.0,,17875.0,PT10M30S,hd,True,Friday,630.0,0
-0zoWMSEOGg,MrBeast,"I Gave My 6,000,000th Subscriber 6,000,000 ____",,2018-07-25 21:11:00+00:00,17670879.0,397243.0,,33018.0,PT18M33S,hd,True,Wednesday,1113.0,0
WRzIuC2MKOU,MrBeast,"Can 1,000 Fans At Max Speed Push A Car?","['car', 'fans']",2018-07-17 21:41:02+00:00,28722408.0,626090.0,,37551.0,PT12M23S,hd,True,Tuesday,743.0,0
foLlul8Tl3E,MrBeast,"I Donated $50,000 To Ninja - Fortnite","['ninja', 'fortnite', 'gaming', 'funny', 'charity']",2018-07-14 21:06:00+00:00,97526685.0,2155751.0,,61069.0,PT22M2S,hd,True,Saturday,1322.0,0
3iaDrpKdaIc,MrBeast,I Ubered Random People In A Tank,,2018-07-11 21:16:00+00:00,30031783.0,873140.0,,44739.0,PT10M4S,hd,True,Wednesday,604.0,0
qrIh-ZHN4-E,MrBeast,World's Hottest Substance Vs Coldest Substance,,2018-06-30 21:09:00+00:00,93359030.0,1746065.0,,54655.0,PT11M52S,hd,True,Saturday,712.0,0
mpZWt5pGKZ8,MrBeast,The Real Way Dinosaurs Went Extinct,,2018-06-28 21:12:01+00:00,29020707.0,803632.0,,44451.0,PT5M51S,hd,True,Thursday,351.0,0
vbph9F_pRNI,MrBeast,I Donated $1000 Every Time She Blinked - Fortnite Streamers,"['twitch', 'ninja', 'donated']",2018-06-24 21:10:00+00:00,21750707.0,643365.0,,25171.0,PT15M46S,hd,True,Sunday,946.0,0
